URL,Response Code,News Error,Detected,Category,Platform,Last crawled
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/utils/Enumarable.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/parser/AbstractCsvCharConsumer.html,404,,10/31/16,Not found,Desktop,1/20/17
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/reflect/EnumHelper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/map/class-use/Mapper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/index.html?org/sfm/poi/impl/SheetIterator.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.6/index.html?org/sfm/utils/class-use/RowHandler.html,404,,12/31/16,Not found,Desktop,1/4/17
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/map/impl/PropertyMapping.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/csv/parser/package-summary.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/reflect/InstantiatorFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.1/index.html?org/sfm/utils/conv/ArrayConverter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/index.html?org/sfm/poi/impl/SheetSpliterator.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.6/index.html?org/sfm/reflect/meta/PropertyFinder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/map/class-use/MappingException.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/tuples/package-frame.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/package-frame.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/spring/JdbcTemplateMapperFactory.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.0/index.html?org/sfm/csv/parser/class-use/CsvCharConsumer.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/reflect/primitive/class-use/ByteSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/index.html?org/sfm/jdbc/impl/getter/joda/package-summary.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.6/org/sfm/sql2o/SfmResultSetHandlerFactoryBuilder.html,404,,12/31/16,Not found,Desktop,1/18/17
http://simpleflatmapper.org/1.7.2/overview-summary.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/parser/class-use/CellConsumer.html,404,,10/11/16,Not found,Desktop,1/20/17
http://simpleflatmapper.org/1.8.1/org/sfm/csv/impl/class-use/BreakDetector.html,404,,10/28/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/class-use/CsvWriter.CsvWriterDSL.html,404,,11/1/16,Not found,Desktop,11/1/16
http://simpleflatmapper.org/1.10.1/org/sfm/poi/impl/PoiDateGetter.html,404,,11/1/16,Not found,Desktop,1/16/17
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/primitive/BooleanCellSetter.html,404,,10/31/16,Not found,Desktop,1/11/17
http://simpleflatmapper.org/1.7.1/org/sfm/map/impl/RethrowMapperBuilderErrorHandler.html,404,,10/28/16,Not found,Desktop,1/23/17
http://simpleflatmapper.org/1.10.1/org/sfm/csv/class-use/CsvColumnKey.html,404,,10/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.6.1/org/sfm/csv/parser/class-use/StandardCsvCharConsumer.html,404,,10/31/16,Not found,Desktop,1/24/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/package-use.html,404,,10/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/primitive/class-use/BooleanSetter.html,404,,10/13/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/org/sfm/csv/impl/class-use/CellSetterFactory.html,404,,10/14/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/class-use/GetterFactory.html,404,,10/31/16,Not found,Desktop,1/20/17
http://simpleflatmapper.org/1.6.1/org/sfm/querydsl/package-summary.html,404,,11/1/16,Not found,Desktop,1/23/17
http://simpleflatmapper.org/1.6.1/org/sfm/utils/package-summary.html,404,,10/31/16,Not found,Desktop,1/21/17
http://simpleflatmapper.org/javadoc/org/sfm/reflect/meta/ArrayElementPropertyMeta.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/map/class-use/FieldMapper.html,404,,10/31/16,Not found,Desktop,1/21/17
http://simpleflatmapper.org/1.10.1/org/sfm/tuples/Tuple10.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/tuples/Tuple11.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/SetterHelper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/CsvWriterBuilder.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/querydsl/package-frame.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/ObjectGetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/CellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/reflect/ReflectionConstructorDefinitionFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/impl/getter/ResultSetGetterFactory.StringResultSetGetterFactory.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.0/org/sfm/tuples/class-use/Tuple18.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/class-use/MapperBuilderErrorHandler.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/package-use.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/time/package-tree.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/tuples/class-use/Tuple10.html,404,,10/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.10.1/org/sfm/jooq/class-use/JooqRecordMapperWrapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/class-use/BooleanSetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/jooq/class-use/RecordMapperWrapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/class-use/ShortFieldSetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/primitive/class-use/ShortMethodSetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/class-use/ParsingException.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/meta/class-use/DirectClassMeta.DirectPropertyMeta.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/time/class-use/JavaTimeHelper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/utils/class-use/BooleanSupplier.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/cellreader/time/class-use/JavaYearCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/meta/class-use/OptionalPropertyFinder.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/class-use/FormatProperty.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/utils/class-use/ListHandler.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/cellreader/time/package-summary.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/jdbc/package-use.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/utils/class-use/ForEachIteratorIterator.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/class-use/CsvMapperFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/utils/class-use/ErrorHelper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/impl/class-use/CsvMapperCellConsumer.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/jdbc/class-use/JdbcMappingContextFactoryBuilder.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/class-use/ColumnProperty.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/getter/joda/class-use/JodaTimeGetterFactory.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/utils/conv/class-use/Converter.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/tuples/class-use/Tuple27.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/poi/class-use/SheetMapper.html,404,,11/1/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.7.1/org/sfm/jdbc/impl/getter/joda/class-use/JodaLocalDateResultSetGetter.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.5.4/org/sfm/utils/conv/class-use/ArrayToListConverter.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/querydsl/getter/class-use/EnumTupleNamedIndexedGetter.html,404,,10/28/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/EnumHelper.html,404,,10/21/16,Not found,Desktop,11/27/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/meta/class-use/JpaAliasProvider.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/getter/time/class-use/JavaTimeGetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/parser/class-use/ConfigurableCsvCharConsumer.html,404,,10/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/org/sfm/map/column/class-use/GetterFactoryProperty.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/utils/class-use/ForEachCallBack.html,404,,11/18/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.0/index.html?org/sfm/reflect/class-use/EnumHelper.html,404,,10/28/16,Not found,Desktop,1/15/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/jdbc/impl/getter/UrlResultSetGetter.html,404,,10/31/16,Not found,Desktop,1/14/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/BooleanResultSetGetter.html,404,,10/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.10.0/org/sfm/poi/impl/DynamicSheetMapper.html,404,,12/31/16,Not found,Desktop,1/20/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/querydsl/getter/class-use/TupleIndexedGetter.html,404,,10/31/16,Not found,Desktop,1/21/17
http://simpleflatmapper.org/1.7.1/org/sfm/jdbc/spring/JdbcTemplateMapperFactory.html,404,,10/10/16,Not found,Desktop,11/21/16
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/csv/impl/primitive/FloatDelayedCellSetter.html,404,,10/31/16,Not found,Desktop,1/19/17
http://simpleflatmapper.org/1.6.1/org/sfm/csv/impl/class-use/ParsingContextFactory.html,404,,10/16/16,Not found,Desktop,11/21/16
http://simpleflatmapper.org/1.6.1/org/sfm/jdbc/impl/getter/class-use/RefResultSetGetter.html,404,,10/14/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/writer/CellWriter.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/index.html?org/sfm/reflect/InstantiatorFactory.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/csv/impl/cellreader/class-use/LongCellValueReaderUnbox.html,404,,10/14/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.9.0/org/sfm/map/MapperBuildingException.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/tuples/Tuple22.html,404,,10/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/tuples/Tuple10.html,404,,10/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/tuples/Tuple22.html,404,,10/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/jdbc/JdbcMappingContextFactoryBuilder.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/getter/time/JavaYearFromObjectGetter.html,404,,12/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.7.1/index.html?org/sfm/jdbc/impl/getter/BlobResultSetGetter.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/map/impl/getter/time/JavaOffsetDateTimeFromObjectGetter.html,404,,12/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/map/impl/context/package-tree.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/map/impl/fieldmapper/LongFieldMapper.html,404,,10/29/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/csv/parser/CellConsumer.html,404,,12/31/16,Not found,Desktop,1/24/17
http://simpleflatmapper.org/1.10.0/org/sfm/sql2o/package-summary.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.9.0/org/sfm/jdbc/spring/JdbcTemplateMapper.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.0/index.html?org/sfm/map/impl/context/class-use/NullChecker.html,404,,10/29/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/primitive/package-tree.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/ParsingContextFactoryBuilder.html,404,,12/31/16,Not found,Desktop,1/5/17
http://simpleflatmapper.org/1.10.1/org/sfm/poi/impl/JoinSheetMapper.html,404,,12/31/16,Not found,Desktop,1/24/17
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/fieldmapper/LongFieldMapper.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/FloatResultSetGetter.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/IntegerCellValueReader.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/meta/OptionalClassMeta.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/IntegerCellValueReaderImpl.html,404,,12/31/16,Not found,Desktop,1/7/17
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/TypeReference.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.6.1/org/sfm/reflect/class-use/ConstructorOnGetter.html,404,,10/16/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/BoxedCharCellValueReader.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/map/impl/fieldmapper/ByteFieldMapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/reflect/ConstructorOnGetter.html,404,,10/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/joda/package-tree.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/map/impl/fieldmapper/ShortFieldMapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/jdbc/impl/getter/FloatResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/ReflectionService.html,404,,12/31/16,Not found,Desktop,1/6/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/SQLXMLResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/reflect/ConstructorParameter.html,404,,10/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.7.2/index.html?org/sfm/jdbc/impl/getter/ResultSetGetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/FieldKey.html,404,,12/31/16,Not found,Desktop,1/3/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/NClobResultSetGetter.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/map/impl/fieldmapper/CharacterFieldMapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/poi/impl/SheetSpliterator.html,404,,12/31/16,Not found,Desktop,1/15/17
http://simpleflatmapper.org/1.10.0/index.html?org/sfm/jdbc/impl/getter/class-use/CalendarResultSetGetter.html,404,,10/28/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/querydsl/package-frame.html,404,,12/31/16,Not found,Desktop,1/9/17
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/cellreader/BooleanCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/DoubleResultSetGetter.html,404,,11/1/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/BooleanCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/LongCellValueReaderImpl.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/cellreader/class-use/CellSetterImpl.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/class-use/EnumResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.1/index.html?org/sfm/jdbc/impl/getter/class-use/EnumResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/BooleanCellValueReaderUnbox.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/map/impl/fieldmapper/class-use/MapperFieldMapper.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/primitive/class-use/IntDelayedCellSetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/primitive/class-use/ByteDelayedCellSetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/jdbc/impl/getter/class-use/ByteArrayResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/map/impl/context/BreakDetectorMappingContextFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/class-use/CharacterResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/jdbc/impl/getter/class-use/BigDecimalResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/class-use/BigIntegerResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.6/index.html?org/sfm/jdbc/impl/getter/joda/class-use/JodaLocalTimeResultSetGetter.html,404,,10/29/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/class-use/LongCellValueReaderImpl.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/cellreader/class-use/CalendarCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/class-use/OrdinalEnumResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/column/package-frame.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/BooleanCellValueReader.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/jdbc/impl/getter/class-use/UrlFromStringResultSetGetter.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/FastTupleClassMeta.html,404,,12/31/16,Not found,Desktop,1/2/17
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/primitive/class-use/IntDelayedCellSetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/CsvMapperImpl.html,404,,1/22/17,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.6.1/index.html?org/sfm/csv/impl/primitive/class-use/IntDelayedCellSetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/primitive/class-use/ByteDelayedCellSetterFactory.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/cellreader/class-use/BoxedIntegerCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.1/org/sfm/csv/class-use/CsvColumnDefinition.html,404,,12/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.1/index.html?org/sfm/csv/impl/cellreader/time/class-use/JavaYearCellValueReader.html,404,,10/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.6.1/org/sfm/jdbc/impl/class-use/BreakDetector.html,404,,10/20/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.6.1/org/sfm/map/impl/class-use/FieldErrorHandlerMapper.html,404,,10/15/16,Not found,Desktop,11/20/16
http://simpleflatmapper.org/1.7.6/org/sfm/csv/class-use/CsvReader.html,404,,12/31/16,Not found,Desktop,1/25/17
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/StringEnumResultSetGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/FieldMapperMapperBuilder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/map/impl/context/BreakDetectorImpl.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/primitive/LongDelayedGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/querydsl/QueryDslMappingProjection.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/parser/ConfigurableCsvCharConsumer.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.6/org/sfm/csv/CsvMapper.html,404,,12/6/16,Not found,Desktop,12/17/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/impl/FieldGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/map/ParsingContextProvider.html,404,,12/31/16,Not found,Desktop,1/8/17
http://simpleflatmapper.org/1.10.0/org/sfm/csv/impl/cellreader/CharCellValueReaderImpl.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/csv/CsvParser.DSL.html,404,,10/31/16,Not found,Desktop,10/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/meta/TuplePropertyFinder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jooq/JooqFieldKey.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.1/org/sfm/csv/CsvParser.MapToDSL.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/reflect/primitive/LongSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.1/org/sfm/jdbc/impl/DynamicJdbcMapper.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/CsvColumnDefinition.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.8.1/org/sfm/reflect/primitive/CharacterSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.7.2/org/sfm/csv/impl/ParsingContext.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/querydsl/QueryDslMappingContextFactoryBuilder.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.1/org/sfm/reflect/impl/NullSetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/ObjectResultSetGetter.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.9.0/org/sfm/csv/impl/CsvMapperCellConsumer.html,404,,12/31/16,Not found,Desktop,12/31/16
http://simpleflatmapper.org/1.10.0/org/sfm/jdbc/impl/getter/package-frame.html,404,,12/31/16,Not found,Desktop,12/31/16
